file,Cycle,cycle_label_3name
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,155,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,156,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,157,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,158,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,159,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,160,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,161,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,162,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,163,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,164,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,165,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,166,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,167,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,168,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,169,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,170,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,171,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,172,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,173,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,174,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,175,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,176,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,177,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,178,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,179,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,180,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,181,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,182,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,183,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,184,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,185,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,186,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,187,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,188,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,189,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,190,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,191,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,192,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,193,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,194,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,195,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,196,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,197,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,198,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,199,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,200,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,201,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,202,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,203,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,204,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,205,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,206,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,207,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,208,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,209,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,210,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,211,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,212,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,213,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,214,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,215,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,216,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,217,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,218,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,219,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,220,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,221,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,222,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,223,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,224,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,225,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,226,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,227,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,228,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,229,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,230,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,231,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,232,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,233,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,234,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,235,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,236,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,237,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,238,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,239,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,240,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,241,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,242,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,243,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,244,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,245,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,246,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,247,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,248,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,249,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,250,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,251,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,252,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,253,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,254,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,255,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,256,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,257,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,258,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,259,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,260,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,261,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,262,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,263,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,264,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,265,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,266,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,267,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,268,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,269,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,270,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,271,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,272,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,273,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,274,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,275,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,276,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,277,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,278,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,279,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,280,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,281,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,282,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,283,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,284,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,285,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,286,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,287,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,288,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,289,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,290,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,291,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,292,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,293,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,294,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,295,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,296,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,297,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,298,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,299,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,300,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,301,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,302,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,303,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,304,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,305,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,306,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,307,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,308,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,309,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,310,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,311,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,312,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,313,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,314,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,315,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,316,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,317,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,318,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,319,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,320,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,321,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,322,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,323,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,324,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,325,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,326,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,327,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,328,BAD
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,329,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,4,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,5,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,6,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,7,GOOD_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,8,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,9,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,10,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,11,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,12,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,13,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,14,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,15,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,16,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,17,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,18,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,19,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,20,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,21,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,22,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,23,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,24,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,25,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,26,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,27,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,28,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,29,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,30,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,31,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,32,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,33,GOOD_not_drone
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,34,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,35,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,36,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,37,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,38,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,39,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,40,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,41,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,42,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,43,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,44,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,45,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,46,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,47,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,48,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,49,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,50,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,51,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,52,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,53,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,54,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,55,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,56,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,57,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,58,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,59,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,60,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,61,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,62,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,63,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,64,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,65,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,66,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,67,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,68,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,69,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,70,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,71,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,72,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,73,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,74,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,75,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,76,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,77,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,78,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,79,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,80,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,81,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,82,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,83,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,84,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,85,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,86,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,87,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,88,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,89,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,90,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,91,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,92,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,93,BAD
2025-06-25 GraSi NMC811 LP57 DFEC 2_6_2_2025-06-25 18-08-00.xlsx,94,BAD
