file,Cycle,cycle_label_3name,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,missing_step_pattern
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,156,BAD,4.3002,3.4481,3.8054,3.3012,2.7999,2.7996,0.211,-1.5003,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,157,BAD,4.3,3.4501,3.8061,3.3002,2.798,2.7995,0.211,-1.502,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,158,BAD,4.3002,3.4482,3.8059,3.2994,2.7974,2.7996,0.207,-1.5028,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,159,BAD,4.3001,3.4471,3.8048,3.2974,2.7997,2.7995,0.209,-1.5004,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,160,BAD,4.3,3.4485,3.8055,3.2962,2.7994,2.7994,0.209,-1.5006,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,161,BAD,4.3001,3.4409,3.8034,3.2935,2.7982,2.7994,0.206,-1.5019,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,162,BAD,4.3,3.4381,3.8029,3.2911,2.7974,2.7997,0.204,-1.5026,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,163,BAD,4.3,3.4376,3.8027,3.2896,2.7976,2.7998,0.202,-1.5024,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,164,BAD,4.3001,3.4376,3.8027,3.2876,2.7983,2.7996,0.201,-1.5018,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,165,BAD,4.3001,3.4357,3.8021,3.2854,2.7978,2.7995,0.2,-1.5023,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,166,BAD,4.3,3.4335,3.8017,3.2832,2.7999,2.7999,0.199,-1.5001,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,167,BAD,4.3,3.4337,3.8022,3.2818,2.7986,2.7997,0.197,-1.5014,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,168,BAD,4.3001,3.4331,3.8024,3.2796,2.7979,2.7994,0.195,-1.5022,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,169,BAD,4.3002,3.4313,3.8024,3.2779,2.7993,2.8,0.194,-1.5009,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,170,BAD,4.3001,3.4292,3.8022,3.2745,2.7996,2.7994,0.192,-1.5005,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,171,BAD,4.3001,3.4245,3.8011,3.2719,2.7975,2.7995,0.189,-1.5026,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,172,BAD,4.3,3.4241,3.8014,3.2695,2.7981,2.7993,0.189,-1.5019,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,173,BAD,4.3,3.4245,3.8019,3.2671,2.7975,2.7995,0.186,-1.5025,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,174,BAD,4.3001,3.4279,3.8039,3.2669,2.7971,2.7995,0.184,-1.503,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,175,BAD,4.3,3.431,3.8052,3.2654,2.7999,2.7997,0.184,-1.5001,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,176,BAD,4.3,3.4292,3.805,3.2621,2.7968,2.7996,0.179,-1.5032,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,177,BAD,4.3,3.4305,3.8064,3.2598,2.7992,2.7994,0.179,-1.5008,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,178,BAD,4.3,3.429,3.8063,3.2564,2.7983,2.7995,0.175,-1.5017,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,179,BAD,4.3,3.431,3.8073,3.2559,2.7965,2.7996,0.173,-1.5035,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,180,BAD,4.3001,3.429,3.806,3.2503,2.7987,2.7992,0.171,-1.5014,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,181,BAD,4.3001,3.4269,3.8051,3.2449,2.799,2.7999,0.168,-1.5011,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,182,BAD,4.3,3.4221,3.8041,3.2377,2.7971,2.7993,0.164,-1.5029,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,183,BAD,4.3,3.4246,3.8047,3.2341,2.7996,2.7995,0.162,-1.5004,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,184,BAD,4.3,3.4215,3.804,3.2284,2.7953,2.7997,0.157,-1.5047,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,185,BAD,4.3002,3.4224,3.804,3.2251,2.7963,2.7993,0.155,-1.5039,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,186,BAD,4.3001,3.4247,3.8045,3.2208,2.7953,2.7997,0.151,-1.5048,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,187,BAD,4.3,3.4335,3.809,3.2223,2.799,2.7992,0.151,-1.501,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,188,BAD,4.3001,3.4353,3.8078,3.218,2.7969,2.7998,0.149,-1.5032,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,189,BAD,4.3,3.4293,3.8059,3.2077,2.7989,2.7998,0.143,-1.5011,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,190,BAD,4.3001,3.4299,3.806,3.2013,2.7955,2.7993,0.139,-1.5046,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,191,BAD,4.3001,3.4414,3.8092,3.2011,2.7941,2.8,0.137,-1.506,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,192,BAD,4.3,3.4371,3.8075,3.1907,2.7986,2.7996,0.133,-1.5014,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,193,BAD,4.3,3.4387,3.8075,3.1831,2.7963,2.7996,0.129,-1.5037,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,194,BAD,4.3,3.4427,3.8088,3.1784,2.7973,2.7998,0.126,-1.5027,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,195,BAD,4.3,3.445,3.8094,3.1716,2.7948,2.7994,0.123,-1.5052,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,196,BAD,4.3,3.4457,3.8093,3.1612,2.7968,2.7999,0.119,-1.5032,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,197,BAD,4.3,3.4478,3.8087,3.1512,2.7978,2.7996,0.115,-1.5022,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,198,BAD,4.3001,3.455,3.8109,3.1479,2.7938,2.7997,0.112,-1.5063,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,199,BAD,4.3001,3.4546,3.8105,3.1355,2.7925,2.7998,0.107,-1.5076,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,200,BAD,4.3,3.4584,3.8107,3.1218,2.7921,2.7992,0.102,-1.5079,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,201,BAD,4.3002,3.461,3.8102,3.1089,2.7982,2.7994,0.099,-1.502,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,202,BAD,4.3,3.4646,3.8109,3.0957,2.7997,2.7993,0.094,-1.5003,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,203,BAD,4.3,3.4704,3.8119,3.0876,2.7923,2.8,0.089,-1.5077,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,204,BAD,,,,,,,,,1
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,205,BAD,,,,,,,,,1
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,206,BAD,,,,,,,,,1
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,207,BAD,4.3003,3.5804,3.8313,3.0795,2.7977,2.7997,0.087,-1.5026,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,208,BAD,4.3,3.5751,3.8327,3.0619,2.7938,2.7996,0.081,-1.5062,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,209,BAD,4.3001,3.5667,3.8312,3.0386,2.7889,2.7993,0.075,-1.5112,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,210,BAD,4.3,3.5654,3.8313,3.0197,2.7858,2.7996,0.07,-1.5142,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,211,BAD,4.3001,3.562,3.8312,2.9864,2.7839,2.7995,0.062,-1.5162,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,212,BAD,4.3001,3.5499,3.8257,2.9267,2.7526,2.7991,0.045,-1.5475,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,213,BAD,4.3,3.5516,3.8262,2.9029,2.7219,2.7999,0.036,-1.5781,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,214,BAD,4.3001,3.5501,3.8259,2.8833,2.6971,2.7996,0.031,-1.603,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,215,BAD,4.3001,3.5504,3.8248,2.8429,2.648,2.7999,0.018,-1.6521,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,216,BAD,4.3001,3.5495,3.8251,2.8122,2.6092,2.7914,0.0,-1.6909,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,217,BAD,4.3001,3.5496,3.8248,2.8,2.5938,2.7782,0.0,-1.7063,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,218,BAD,4.3,3.5486,3.8246,2.7986,2.5913,2.7766,0.0,-1.7087,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,219,BAD,4.3001,3.5485,3.8233,2.7995,2.5921,2.7775,0.0,-1.708,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,220,BAD,4.3001,3.5446,3.8208,2.7996,2.5922,2.7773,0.0,-1.7079,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,221,BAD,4.3001,3.548,3.8219,2.7993,2.5911,2.7771,0.0,-1.709,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,222,BAD,4.3001,3.5481,3.822,2.8,2.5922,2.7774,0.0,-1.7079,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,223,BAD,4.3001,3.5477,3.8225,2.7993,2.59,2.7769,0.0,-1.7101,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,224,BAD,4.3002,3.5463,3.8201,2.7998,2.5901,2.7768,0.0,-1.7101,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,225,BAD,4.3001,3.5436,3.8184,2.7998,2.5892,2.7771,0.0,-1.7109,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,226,BAD,4.3002,3.5455,3.8195,2.7998,2.5896,2.7766,0.0,-1.7106,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,227,BAD,4.3002,3.5478,3.8194,2.7988,2.587,2.7753,0.0,-1.7132,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,228,BAD,4.3,3.5479,3.8189,2.7988,2.5856,2.7756,0.0,-1.7144,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,229,BAD,4.3,3.5476,3.8194,2.7997,2.587,2.7763,0.0,-1.713,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,230,BAD,4.3001,3.5461,3.8167,2.7989,2.586,2.7753,0.0,-1.7141,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,231,BAD,4.3001,3.5497,3.8193,2.7987,2.5857,2.7746,0.0,-1.7144,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,232,BAD,4.3,3.5459,3.8163,2.7988,2.5862,2.7744,0.0,-1.7138,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,233,BAD,4.3002,3.5509,3.8184,2.7988,2.5851,2.7745,0.0,-1.7151,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,234,BAD,4.3,3.5529,3.818,2.7998,2.5877,2.775,0.0,-1.7123,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,235,BAD,4.3002,3.5541,3.8189,2.7993,2.5861,2.7748,0.0,-1.7141,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,236,BAD,4.3002,3.5567,3.8202,2.7993,2.587,2.7747,0.0,-1.7132,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,237,BAD,4.3,3.5567,3.8199,2.7996,2.5868,2.7749,0.0,-1.7132,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,238,BAD,4.3,3.5565,3.8192,2.7999,2.5866,2.7752,0.0,-1.7134,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,239,BAD,4.3,3.5535,3.8171,2.7999,2.5851,2.7751,0.0,-1.7149,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,240,BAD,4.3002,3.5534,3.8167,2.7984,2.5822,2.7734,0.0,-1.718,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,241,BAD,4.3,3.5534,3.8164,2.8,2.5838,2.7749,0.0,-1.7162,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,242,BAD,4.3001,3.5635,3.8239,2.7987,2.5828,2.7731,0.0,-1.7173,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,243,BAD,4.3001,3.5568,3.8182,2.7988,2.5812,2.7732,0.0,-1.7189,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,244,BAD,4.3,3.552,3.8143,2.7995,2.5813,2.7735,0.0,-1.7187,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,245,BAD,4.3001,3.552,3.8136,2.7988,2.5805,2.7729,0.0,-1.7196,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,246,BAD,4.3001,3.5505,3.8131,2.7985,2.5803,2.7723,0.0,-1.7198,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,247,BAD,4.3001,3.5486,3.8117,2.7993,2.5801,2.7731,0.0,-1.72,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,248,BAD,4.3,3.5483,3.8115,2.7987,2.5777,2.7725,0.0,-1.7223,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,249,BAD,4.3,3.5483,3.8111,2.7998,2.5785,2.7733,0.0,-1.7215,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,250,BAD,4.3002,3.5494,3.8111,2.7999,2.5789,2.7732,0.0,-1.7213,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,251,BAD,4.3,3.5491,3.8113,2.7992,2.5771,2.7726,0.0,-1.7229,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,252,BAD,4.3002,3.5493,3.8104,2.7993,2.5773,2.7727,0.0,-1.7229,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,253,BAD,4.3,3.5514,3.811,2.7986,2.5773,2.7711,0.0,-1.7227,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,254,BAD,4.3001,3.5476,3.8089,2.7988,2.5752,2.7715,0.0,-1.7249,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,255,BAD,4.3002,3.5472,3.8089,2.7999,2.5768,2.7725,0.0,-1.7234,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,256,BAD,4.3,3.5466,3.8075,2.7994,2.5754,2.7716,0.0,-1.7246,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,257,BAD,4.3001,3.5474,3.8079,2.7987,2.574,2.7706,0.0,-1.7261,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,258,BAD,4.3,3.5448,3.8052,2.7997,2.5756,2.7719,0.0,-1.7244,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,259,BAD,4.3,3.5465,3.8073,2.7992,2.5759,2.7714,0.0,-1.7241,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,260,BAD,4.3,3.547,3.807,2.7996,2.5746,2.7714,0.0,-1.7254,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,261,BAD,4.3001,3.5521,3.8104,2.7996,2.5763,2.7711,0.0,-1.7238,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,262,BAD,4.3001,3.5561,3.8128,2.7987,2.5747,2.7702,0.0,-1.7254,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,263,BAD,4.3001,3.5507,3.8085,2.7998,2.5756,2.7714,0.0,-1.7245,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,264,BAD,4.3001,3.5548,3.8098,2.7998,2.5744,2.7709,0.0,-1.7257,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,265,BAD,4.3001,3.5585,3.8122,2.7988,2.574,2.7698,0.0,-1.7261,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,266,BAD,4.3,3.5546,3.8105,2.7995,2.5729,2.7702,0.0,-1.7271,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,267,BAD,4.3,3.5492,3.8071,2.7987,2.5721,2.7697,0.0,-1.7279,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,268,BAD,4.3,3.5483,3.8057,2.7996,2.5716,2.7706,0.0,-1.7284,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,269,BAD,4.3002,3.5442,3.8017,2.7991,2.5711,2.7694,0.0,-1.7291,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,270,BAD,4.3,3.5488,3.8063,2.7998,2.5727,2.7701,0.0,-1.7273,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,271,BAD,4.3001,3.5573,3.8104,2.7997,2.5741,2.7698,0.0,-1.726,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,272,BAD,4.3001,3.5545,3.8087,2.7989,2.5711,2.769,0.0,-1.729,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,273,BAD,4.3,3.548,3.8055,2.7996,2.5707,2.7695,0.0,-1.7293,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,274,BAD,4.3,3.5444,3.802,2.7987,2.5678,2.7683,0.0,-1.7322,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,275,BAD,4.3001,3.5442,3.8008,2.7985,2.5672,2.7685,0.0,-1.7329,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,276,BAD,4.3001,3.5495,3.8044,2.7995,2.5673,2.7689,0.0,-1.7328,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,277,BAD,4.3001,3.5401,3.8,2.8,2.5691,2.7696,0.0,-1.731,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,278,BAD,4.3001,3.5453,3.802,2.7986,2.5673,2.7678,0.0,-1.7328,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,279,BAD,4.3,3.5474,3.8028,2.7995,2.5646,2.769,0.0,-1.7354,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,280,BAD,4.3001,3.5496,3.8008,2.7998,2.5663,2.7687,0.0,-1.7338,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,281,BAD,4.3001,3.5444,3.7991,2.7985,2.5651,2.7673,0.0,-1.735,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,282,BAD,4.3001,3.5423,3.7994,2.7991,2.5661,2.7679,0.0,-1.734,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,283,BAD,4.3,3.5425,3.7983,2.7986,2.5641,2.7669,0.0,-1.7359,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,284,BAD,4.3,3.5454,3.8003,2.7991,2.565,2.7674,0.0,-1.735,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,285,BAD,4.3,3.5451,3.8001,2.7993,2.5648,2.7673,0.0,-1.7352,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,286,BAD,4.3,3.5448,3.7996,2.7997,2.5662,2.7678,0.0,-1.7338,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,287,BAD,4.3,3.5434,3.7981,2.7983,2.5609,2.7662,0.0,-1.7391,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,288,BAD,4.3,3.543,3.7972,2.7998,2.5641,2.7681,0.0,-1.7359,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,289,BAD,4.3001,3.5436,3.7975,2.7998,2.5649,2.7676,0.0,-1.7352,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,290,BAD,4.3,3.5465,3.7991,2.7998,2.5625,2.7668,0.0,-1.7375,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,291,BAD,4.3,3.5434,3.7971,2.7982,2.5617,2.7658,0.0,-1.7383,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,292,BAD,4.3001,3.5452,3.7973,2.7989,2.5618,2.7659,0.0,-1.7383,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,293,BAD,4.3,3.542,3.7958,2.7998,2.5641,2.7669,0.0,-1.7359,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,294,BAD,4.3,3.5409,3.7948,2.7984,2.5604,2.7653,0.0,-1.7396,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,295,BAD,4.3001,3.5429,3.7955,2.799,2.5605,2.7659,0.0,-1.7396,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,296,BAD,4.3,3.5424,3.7953,2.8,2.5631,2.7672,0.0,-1.7369,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,297,BAD,4.3001,3.5416,3.7943,2.799,2.5599,2.7654,0.0,-1.7402,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,298,BAD,4.3,3.5392,3.7912,2.7996,2.5593,2.7667,0.0,-1.7407,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,299,BAD,4.3002,3.538,3.791,2.7987,2.5588,2.7653,0.0,-1.7414,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,300,BAD,4.3001,3.5388,3.7912,2.7987,2.5585,2.7653,0.0,-1.7416,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,301,BAD,4.3001,3.5375,3.7904,2.7985,2.5563,2.7647,0.0,-1.7438,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,302,BAD,4.3,3.5367,3.7901,2.7997,2.5587,2.7658,0.0,-1.7413,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,303,BAD,4.3,3.5359,3.7887,2.799,2.5568,2.7653,0.0,-1.7432,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,304,BAD,4.3001,3.533,3.7866,2.7985,2.5552,2.7645,0.0,-1.7449,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,305,BAD,4.3001,3.5325,3.7859,2.7985,2.5548,2.7647,0.0,-1.7453,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,306,BAD,4.3001,3.5334,3.7867,2.7987,2.5537,2.7643,0.0,-1.7464,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,307,BAD,4.3,3.5308,3.7844,2.7996,2.5554,2.7649,0.0,-1.7446,0
2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09.xlsx,308,BAD,4.3,3.5295,3.7827,2.7985,2.5533,2.7641,0.0,-1.7467,0
